Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026091604008271,KKHC,6,87,95,286.0,27170.0
2026091604008244,KKHC,49,87,405,286.0,115830.0
2026091604008243,KKHC,49,22,350,286.0,100100.0
2026091604008242,KKHC,49,52,10,285.9,2859.0
2026091604008225,KKHC,58,26,100,285.0,28500.0
2026091604007852,KKHC,89,62,710,285.0,202350.0
2026091604007851,KKHC,89,11,118,284.9,33618.2
2026091604007828,KKHC,81,11,182,284.9,51851.8
2026091604007823,KKHC,41,62,290,285.0,82650.0
2026091604007793,KKHC,81,44,210,284.9,59829.0
2026091604007792,KKHC,81,50,608,284.9,173219.2
2026091604007882,KKHC,18,45,250,285.0,71250.0
2026091604007857,KKHC,89,45,"2,697",285.0,768645.0
2026091604007856,KKHC,89,39,50,285.0,14250.0
2026091604007855,KKHC,89,6,25,285.0,7125.0
2026091604007854,KKHC,89,3,400,285.0,114000.0
2026091604007853,KKHC,89,74,200,285.0,57000.0
2026091604007971,KKHC,35,33,"1,025",285.0,292125.0
2026091604007970,KKHC,35,4,203,285.0,57855.0
2026091604007929,KKHC,49,4,"1,000",285.0,285000.0
2026091604007908,KKHC,14,4,450,285.0,128250.0
2026091604007891,KKHC,14,4,347,285.0,98895.0
2026091604007890,KKHC,14,45,53,285.0,15105.0
2026091604008005,KKHC,67,44,200,286.0,57200.0
2026091604007976,KKHC,35,3,100,285.0,28500.0
2026091604007975,KKHC,35,54,50,285.0,14250.0
2026091604007974,KKHC,35,74,300,285.0,85500.0
2026091604007973,KKHC,35,19,"3,000",285.0,855000.0
2026091604007972,KKHC,35,48,40,285.0,11400.0
2026091604008141,KKHC,80,22,10,286.0,2860.0
2026091604008129,KKHC,49,74,200,285.0,57000.0
2026091604008024,KKHC,45,84,300,284.9,85470.0
2026091604008023,KKHC,35,84,271,285.0,77235.0
2026091604008007,KKHC,35,34,11,285.0,3135.0
2026091604008006,KKHC,67,6,100,286.0,28600.0
2026091604007983,KPCL,76,26,"1,000",466.0,466000.0
2026091604007870,KPCL,69,26,450,466.1,209745.0
2026091604007869,KPCL,45,26,445,466.1,207414.5
2026091604007868,KPCL,36,26,30,466.2,13986.0
2026091604008208,LEC,49,74,71,253.8,18019.8
2026091604008158,LEC,49,37,99,253.0,25047.0
2026091604008042,LEC,49,43,105,253.0,26565.0
2026091604008041,LEC,64,43,50,253.0,12650.0
2026091604008040,LEC,38,43,25,253.0,6325.0
2026091604008039,LEC,45,43,100,253.0,25300.0
2026091604007912,LEC,80,48,"1,000",253.1,253100.0
2026091604007911,LEC,58,48,100,253.3,25330.0
2026091604007778,LEC,17,32,500,254.0,127000.0
2026091604008038,LEC,36,43,500,253.0,126500.0
2026091604007937,LEC,77,13,"2,500",253.0,632500.0
2026091604007936,LEC,65,13,"1,500",253.1,379650.0
2026091604007935,LEC,65,25,540,253.1,136674.0
2026091604007917,LEC,65,37,260,253.1,65806.0
2026091604007913,LEC,65,48,"2,700",253.1,683370.0
2026091604008099,MBLEF,58,58,100,9.18,918.0
2026091604008008,MBLEF,58,90,100,9.18,918.0
2026091604008198,MEN,42,50,265,646.0,171190.0
2026091604008197,MEN,44,50,500,646.3,323150.0
2026091604008196,MEN,38,50,800,646.3,517040.0
2026091604008036,MEN,77,14,50,647.0,32350.0
2026091604007990,MEN,16,47,50,647.0,32350.0
2026091604007959,MEN,77,43,120,648.9,77868.0
2026091604007958,MEN,77,101,60,648.9,38934.0
2026091604007927,MEN,77,101,100,648.9,64890.0
2026091604008195,MEN,45,50,100,646.4,64640.0
2026091604008194,MEN,32,50,300,646.7,194010.0
2026091604008193,MEN,91,35,435,647.0,281445.0
2026091604008121,MEN,46,35,65,647.0,42055.0
2026091604008120,MEN,46,14,150,647.0,97050.0
2026091604008037,MEN,77,14,100,647.0,64700.0
2026091604008264,NGPL,58,74,370,410.0,151700.0
2026091604008232,NGPL,33,52,40,409.6,16384.0
2026091604008202,NGPL,57,58,10,409.5,4095.0
2026091604007946,NGPL,45,62,20,410.0,8200.0
2026091604007945,NGPL,33,62,100,410.0,41000.0
2026091604007944,NGPL,57,62,200,410.0,82000.0
2026091604007943,NGPL,81,62,240,410.0,98400.0
2026091604007942,NGPL,51,62,25,410.1,10252.5
2026091604007858,NGPL,51,42,25,410.1,10252.5
2026091604008276,NHPC,81,63,"2,000",267.1,534200.0
2026091604008275,NHPC,58,63,"1,384",267.1,369666.4
2026091604008259,NHPC,52,25,50,267.9,13395.0
2026091604008108,NHPC,58,63,20,268.0,5360.0
2026091604008061,NHPC,38,58,350,267.9,93765.0
2026091604008053,NHPC,40,58,440,267.0,117480.0
2026091604008052,NHPC,58,58,"1,000",267.1,267100.0
2026091604008051,NHPC,38,58,490,267.2,130928.0
2026091604008050,NHPC,92,58,70,267.3,18711.0
2026091604008205,NICL,57,58,25,455.5,11387.5
2026091604008107,NICL,57,56,15,455.5,6832.5
2026091604008219,NIL,35,58,14,528.0,7392.0
2026091604008097,NIL,35,53,13,528.0,6864.0
2026091604008031,NIL,35,83,500,528.0,264000.0
2026091604007979,NIL,35,50,393,528.0,207504.0
2026091604007780,NIL,14,47,1,520.0,520.0
2026091604007824,PMHPL,29,25,10,314.0,3140.0
2026091604008020,PURE,66,58,250,785.2,196300.0
2026091604008019,PURE,41,58,250,785.2,196300.0
2026091604007827,PURE,4,49,20,790.0,15800.0
2026091604007826,PURE,4,38,10,790.0,7900.0
2026091604007825,PURE,4,42,50,790.0,39500.0
2026091604008100,RHPL,57,13,10,171.8,1718.0
2026091604008098,RHPL,14,28,30,170.0,5100.0
2026091604007897,RHPL,28,42,150,169.1,25365.0
2026091604007886,RHPL,28,42,200,169.1,33820.0
2026091604007787,RHPL,71,45,25,169.1,4227.5
2026091604008237,RIDI,35,58,103,352.0,36256.0
2026091604008230,RIDI,35,58,418,352.0,147136.0
2026091604008229,RIDI,58,58,85,352.0,29920.0
2026091604008227,RIDI,58,32,200,352.0,70400.0
2026091604008226,RIDI,3,32,300,352.0,105600.0
2026091604008223,RIDI,58,58,50,352.0,17600.0
2026091604007875,RIDI,17,38,"2,000",352.1,704200.0
2026091604007874,RIDI,16,38,747,352.2,263093.4
2026091604007861,RIDI,16,37,200,352.2,70440.0
2026091604007812,RIDI,16,32,53,352.2,18666.6
2026091604007811,RIDI,68,32,100,352.2,35220.0
2026091604007810,RIDI,45,32,347,352.4,122282.8
2026091604008034,RIDI,49,45,13,352.0,4576.0
2026091604008033,RIDI,97,45,200,352.0,70400.0
2026091604008032,RIDI,35,45,787,352.0,277024.0
2026091604007878,RIDI,35,38,213,352.0,74976.0
2026091604007877,RIDI,35,38,"1,000",352.0,352000.0
2026091604007876,RIDI,35,38,"1,000",352.0,352000.0
2026091604008222,RIDI,42,58,50,352.0,17600.0
2026091604008221,RIDI,49,58,387,352.0,136224.0
2026091604008220,RIDI,58,58,10,352.1,3521.0
2026091604008164,RIDI,58,34,20,353.4,7068.0
2026091604008189,RSY,26,90,100,9.33,933.0
2026091604007993,RURU,59,16,50,603.9,30195.0
2026091604007977,RURU,59,16,50,603.9,30195.0
2026091604007941,RURU,59,57,15,600.0,9000.0
2026091604007940,RURU,59,16,17,599.9,10198.3
2026091604007939,RURU,59,16,10,599.8,5998.0
2026091604007938,RURU,59,16,10,599.7,5997.0
2026091604007989,SAGAR,40,17,10,1575.1,15751.0
2026091604008250,SGIC,7,58,11,395.0,4345.0
2026091604008096,SGIC,34,45,50,395.0,19750.0
2026091604008185,SHEL,48,18,15,303.8,4557.0
2026091604008184,SHEL,41,18,45,304.0,13680.0
2026091604008176,SHEL,41,18,10,304.0,3040.0
2026091604008163,SHEL,18,91,51,305.0,15555.0
2026091604008162,SHEL,18,42,"1,259",305.0,383995.0
2026091604008161,SHEL,18,62,40,305.0,12200.0
2026091604008160,SHEL,18,85,"3,000",305.0,915000.0
2026091604008159,SHEL,18,25,150,305.0,45750.0
2026091604008154,SHEL,41,57,25,304.0,7600.0
2026091604008152,SHEL,53,57,10,304.0,3040.0
2026091604008188,SHL,20,57,383,506.0,193798.0
2026091604008187,SHL,16,57,250,506.7,126675.0
2026091604008151,SHL,16,38,100,507.0,50700.0
2026091604008203,SHPC,33,53,50,528.0,26400.0
2026091604008178,SHPC,76,53,100,528.1,52810.0
2026091604008022,SHPC,33,33,"5,000",528.0,2640000.0
2026091604008021,SHPC,33,49,439,528.0,231792.0
2026091604007998,SHPC,74,45,41,527.2,21615.2
2026091604007922,SHPC,34,14,500,528.3,264150.0
2026091604007954,SHPC,47,53,30,528.0,15840.0
2026091604007953,SHPC,8,53,281,528.0,148368.0
2026091604007926,SHPC,8,14,719,528.0,379632.0
2026091604007925,SHPC,52,14,481,528.1,254016.1
2026091604007924,SHPC,83,14,150,528.2,79230.0
2026091604007923,SHPC,74,14,100,528.2,52820.0
2026091604007997,SHPC,45,45,"1,000",527.2,527200.0
2026091604007996,SHPC,91,45,959,527.3,505680.7
2026091604007985,SHPC,91,51,74,527.3,39020.2
2026091604007984,SHPC,94,51,30,527.3,15819.0
2026091604007961,SHPC,8,49,11,528.0,5808.0
2026091604007955,SHPC,8,53,489,528.0,258192.0
2026091604008002,SPDL,56,44,658,365.0,240170.0
2026091604008001,SPDL,49,44,342,365.0,124830.0
2026091604007968,SPDL,49,44,658,365.0,240170.0
2026091604007967,SPDL,17,44,342,365.0,124830.0
2026091604007951,SPDL,17,44,158,365.0,57670.0
2026091604007950,SPDL,14,44,100,365.0,36500.0
2026091604007949,SPDL,63,44,500,365.0,182500.0
2026091604007948,SPDL,22,44,242,365.0,88330.0
2026091604008267,SSHL,10,39,200,215.0,43000.0
2026091604008266,SSHL,38,39,70,215.0,15050.0
2026091604008261,SSHL,38,80,130,215.0,27950.0
2026091604008260,SSHL,11,80,20,215.0,4300.0
2026091604008257,SSHL,63,49,380,215.1,81738.0
2026091604007789,SSHL,53,56,10,216.3,2163.0
2026091604007801,SSHL,58,29,"10,000",216.0,2160000.0
2026091604007800,SSHL,58,58,147,216.0,31752.0
2026091604007799,SSHL,65,58,100,216.1,21610.0
2026091604007798,SSHL,26,58,"1,000",216.1,216100.0
2026091604007797,SSHL,36,58,353,216.2,76318.6
2026091604007790,SSHL,36,56,"1,320",216.2,285384.0
2026091604007843,SSHL,53,58,260,216.9,56394.0
2026091604007842,SSHL,53,80,30,216.5,6495.0
2026091604007841,SSHL,58,22,100,216.0,21600.0
2026091604007840,SSHL,74,22,400,216.3,86520.0
2026091604007829,SSHL,58,49,103,216.0,22248.0
2026091604007821,SSHL,58,95,"6,000",216.0,1296000.0
2026091604007849,SSHL,53,7,500,217.0,108500.0
2026091604007848,SSHL,53,37,75,217.0,16275.0
2026091604007847,SSHL,53,49,110,217.0,23870.0
2026091604007846,SSHL,53,14,10,217.0,2170.0
2026091604007845,SSHL,53,45,500,217.0,108500.0
2026091604007844,SSHL,53,41,100,217.0,21700.0
2026091604007885,SSHL,53,49,265,217.0,57505.0
2026091604007867,SSHL,53,20,500,217.0,108500.0
2026091604007862,SSHL,53,29,"2,000",217.0,434000.0
2026091604007860,SSHL,53,41,100,217.0,21700.0
2026091604007859,SSHL,53,38,250,217.0,54250.0
2026091604007850,SSHL,53,34,300,217.0,65100.0
2026091604007994,SSHL,32,18,360,216.1,77796.0
2026091604007991,SSHL,52,80,50,216.9,10845.0
2026091604007988,SSHL,32,1,40,216.1,8644.0
2026091604007987,SSHL,71,1,450,216.1,97245.0
2026091604007986,SSHL,53,1,10,216.2,2162.0
2026091604007910,SSHL,71,45,50,216.1,10805.0
2026091604008073,SSHL,22,13,76,216.0,16416.0
2026091604008072,SSHL,95,13,100,216.1,21610.0
2026091604008071,SSHL,71,13,260,216.1,56186.0
2026091604008070,SSHL,74,13,24,216.2,5188.8
2026091604008069,SSHL,74,13,40,216.2,8648.0
2026091604007995,SSHL,71,18,140,216.1,30254.0
2026091604008112,SSHL,90,22,24,216.0,5184.0
2026091604008111,SSHL,90,33,76,216.0,16416.0
2026091604008110,SSHL,10,33,24,216.0,5184.0
2026091604008109,SSHL,10,13,500,216.0,108000.0
2026091604008086,SSHL,10,22,376,216.0,81216.0
2026091604008085,SSHL,22,22,124,216.0,26784.0
2026091604008168,SSHL,6,49,305,215.6,65758.0
2026091604008165,SSHL,52,14,8,212.2,1697.6
2026091604008140,SSHL,52,58,2,212.0,424.0
2026091604008125,SSHL,56,22,74,216.0,15984.0
2026091604008118,SSHL,56,45,100,216.0,21600.0
2026091604008113,SSHL,56,22,276,216.0,59616.0
2026091604008215,SSHL,58,58,398,215.2,85649.6
2026091604008214,SSHL,53,58,10,215.3,2153.0
2026091604008199,SSHL,71,49,50,215.5,10775.0
2026091604008191,SSHL,45,49,70,215.5,15085.0
2026091604008177,SSHL,45,38,20,215.5,4310.0
2026091604008170,SSHL,32,49,100,215.6,21560.0
2026091604008235,SSHL,22,8,200,215.0,43000.0
2026091604008234,SSHL,22,34,200,215.0,43000.0
2026091604008224,SSHL,49,49,56,215.1,12045.6
2026091604008218,SSHL,49,58,94,215.1,20219.4
2026091604008217,SSHL,65,58,100,215.1,21510.0
2026091604008216,SSHL,58,58,768,215.2,165273.6
2026091604008240,SSHL,71,49,50,215.1,10755.0
2026091604007956,TRH,47,42,30,800.0,24000.0
2026091604008273,UAIL,8,58,10,381.1,3811.0
2026091604008201,UAIL,64,6,1,376.0,376.0
2026091604008127,UAIL,48,28,1,380.0,380.0
2026091604008049,UAIL,48,45,2,379.0,758.0
2026091604008035,UAIL,64,35,1,376.0,376.0
2026091604008239,ULBSL,38,42,10,2524.0,25240.0
2026091604008233,ULBSL,38,47,10,2500.0,25000.0
2026091604008132,ULBSL,35,40,26,2490.0,64740.0
2026091604008131,ULBSL,41,40,30,2490.0,74700.0
2026091604008046,UMHL,58,71,90,552.0,49680.0
2026091604007982,UMRH,42,48,159,517.1,82218.9
2026091604007981,UMRH,16,48,40,517.1,20684.0
2026091604007786,UNHPL,41,11,"1,000",362.0,362000.0
2026091604007785,UNHPL,7,11,50,362.1,18105.0
2026091604007784,UNHPL,43,11,160,362.4,57984.0
2026091604007783,UNHPL,58,11,17,362.8,6167.6
2026091604007782,UNHPL,21,11,500,363.0,181500.0
2026091604007781,UNHPL,44,11,338,363.0,122694.0
2026091604008065,UPCL,7,42,135,347.5,46912.5
2026091604007796,UPCL,58,42,63,347.5,21892.5
2026091604007788,UPCL,58,44,500,347.5,173750.0
2026091604008256,UPPER,46,74,100,197.5,19750.0
2026091604008192,UPPER,42,57,168,197.9,33247.2
2026091604008166,UPPER,46,5,"1,000",197.8,197800.0
2026091604008153,UPPER,46,38,10,197.0,1970.0
2026091604008138,UPPER,46,74,81,197.0,15957.0
2026091604008117,UPPER,13,74,50,197.0,9850.0
2026091604007822,UPPER,56,49,60,197.9,11874.0
2026091604007813,UPPER,38,36,50,197.0,9850.0
2026091604008116,UPPER,38,74,319,197.0,62843.0
2026091604008115,UPPER,38,38,86,197.0,16942.0
2026091604008081,UPPER,46,80,10,197.9,1979.0
2026091604008080,UPPER,46,58,450,197.9,89055.0
2026091604008079,UPPER,46,49,240,197.9,47496.0
2026091604008067,UPPER,38,4,380,197.0,74860.0
2026091604007695,AHPC,28,94,68,269.5,18326.0
2026091604007615,AHPC,45,94,200,269.5,53900.0
2026091604007376,AHPC,54,94,232,269.5,62524.0
2026091604007316,AHPC,54,45,768,269.5,206976.0
2026091604007649,AKJCL,63,66,250,350.2,87550.0
2026091604007616,AKJCL,63,86,250,350.2,87550.0
2026091604007596,AKJCL,45,70,627,350.0,219450.0
2026091604007595,AKJCL,45,70,100,350.0,35000.0
2026091604007594,AKJCL,52,70,100,350.1,35010.0
2026091604007593,AKJCL,39,70,100,350.1,35010.0
2026091604007592,AKJCL,16,70,73,350.1,25557.3
2026091604007456,AKJCL,16,95,927,350.1,324542.7
2026091604007455,AKJCL,42,95,"1,252",350.1,438325.2
2026091604007355,AKJCL,42,62,"1,813",350.1,634731.3
2026091604007354,AKJCL,71,62,"1,000",350.2,350200.0
2026091604007353,AKJCL,96,62,187,350.2,65487.4
2026091604007285,AKPL,35,45,39,256.1,9987.9
2026091604007708,API,58,60,500,340.5,170250.0
2026091604007702,API,58,74,100,340.5,34050.0
2026091604007676,API,47,57,135,340.4,45954.0
2026091604007417,API,44,58,10,340.3,3403.0
2026091604007388,API,44,44,494,340.3,168108.2
2026091604007387,API,45,44,200,340.6,68120.0
2026091604007324,API,26,44,444,341.0,151404.0
2026091604007304,API,26,52,30,341.0,10230.0
2026091604007367,API,17,44,20,341.0,6820.0
2026091604007366,API,81,44,399,341.0,136059.0
2026091604007328,API,81,44,101,341.0,34441.0
2026091604007327,API,58,44,400,341.0,136400.0
2026091604007326,API,58,44,35,341.0,11935.0
2026091604007325,API,58,44,20,341.0,6820.0
2026091604007386,API,8,44,106,340.7,36114.2
2026091604007372,API,8,44,394,340.7,134235.8
2026091604007371,API,58,44,50,340.8,17040.0
2026091604007370,API,52,44,15,340.8,5112.0
2026091604007369,API,40,44,42,341.0,14322.0
2026091604007368,API,80,44,80,341.0,27280.0
2026091604007750,BANDIPUR,57,95,10,652.0,6520.0
2026091604007651,BANDIPUR,57,34,10,652.0,6520.0
2026091604007614,BANDIPUR,57,57,10,652.0,6520.0
2026091604007529,BANDIPUR,52,57,35,655.0,22925.0
2026091604007381,BANDIPUR,51,49,10,656.0,6560.0
2026091604007380,BANDIPUR,51,77,10,655.0,6550.0
2026091604007379,BANDIPUR,51,47,10,655.0,6550.0
2026091604007378,BANDIPUR,51,42,10,654.0,6540.0
2026091604007377,BANDIPUR,51,10,20,653.9,13078.0
2026091604007349,BANDIPUR,13,48,28,652.3,18264.4
2026091604007294,BANDIPUR,13,48,60,652.4,39144.0
2026091604007687,BARUN,53,10,10,330.0,3300.0
2026091604007318,BARUN,10,45,500,331.0,165500.0
2026091604007774,BHCL,58,21,10,533.0,5330.0
2026091604007711,BHCL,49,94,20,537.0,10740.0
2026091604007345,BHCL,85,70,400,535.0,214000.0
2026091604007391,BHCL,25,35,120,538.0,64560.0
2026091604007390,BHCL,25,45,100,537.0,53700.0
2026091604007351,BHCL,85,51,10,535.0,5350.0
2026091604007392,BHCL,25,74,500,538.0,269000.0
2026091604007475,BHCL,85,54,10,535.0,5350.0
2026091604007543,BHCL,85,56,37,535.0,19795.0
2026091604007536,BHCL,85,56,"1,450",535.0,775750.0
2026091604007535,BHCL,36,56,100,536.0,53600.0
2026091604007534,BHCL,14,56,50,536.0,26800.0
2026091604007698,BHCL,49,74,30,537.0,16110.0
2026091604007481,BPCL,6,44,77,671.0,51667.0
2026091604007480,BPCL,11,44,150,671.0,100650.0
2026091604007479,BPCL,35,44,25,671.0,16775.0
2026091604007478,BPCL,81,44,248,672.0,166656.0
2026091604007424,BPCL,81,54,188,672.0,126336.0
2026091604007307,BPCL,81,57,564,672.0,379008.0
2026091604007306,BPCL,34,57,436,672.1,293035.6
2026091604007716,BUNGAL,7,53,260,528.1,137306.0
2026091604007715,BUNGAL,13,53,30,528.3,15849.0
2026091604007714,BUNGAL,57,53,10,529.0,5290.0
2026091604007666,BUNGAL,57,29,20,530.0,10600.0
2026091604007665,BUNGAL,57,42,10,530.0,5300.0
2026091604007538,BUNGAL,57,40,10,529.0,5290.0
2026091604007301,BUNGAL,21,45,10,530.0,5300.0
2026091604007402,CGH,58,44,17,794.0,13498.0
2026091604007721,CHCL,58,70,20,356.7,7134.0
2026091604007688,CHCL,14,70,50,356.7,17835.0
2026091604007531,CHCL,1,51,15,357.9,5368.5
2026091604007707,CREST,21,36,10,1085.0,10850.0
2026091604007772,CYCL,48,38,5,1470.0,7350.0
2026091604007623,CYCL,48,16,10,1494.0,14940.0
2026091604007542,CYCL,48,45,10,1495.0,14950.0
2026091604007428,CYCL,48,95,10,1497.9,14979.0
2026091604007363,DHEL,58,58,10,563.5,5635.0
2026091604007719,DHPL,34,34,747,275.0,205425.0
2026091604007703,GHL,26,17,10,243.4,2434.0
2026091604007647,GHL,46,56,179,245.0,43855.0
2026091604007646,GHL,34,56,"1,000",245.0,245000.0
2026091604007645,GHL,6,56,"1,569",245.0,384405.0
2026091604007644,GHL,6,41,"2,000",245.0,490000.0
2026091604007576,GHL,6,16,100,245.0,24500.0
2026091604007323,GHL,95,87,217,246.9,53577.3
2026091604007322,GHL,95,36,83,246.6,20467.8
2026091604007491,GHL,6,32,"2,241",245.0,549045.0
2026091604007490,GHL,44,32,100,245.1,24510.0
2026091604007489,GHL,39,32,159,245.2,38986.8
2026091604007488,GHL,95,32,200,245.3,49060.0
2026091604007332,GHL,39,35,41,245.2,10053.2
2026091604007331,GHL,34,35,959,246.5,236393.5
2026091604007484,GLH,37,21,10,260.3,2603.0
2026091604007421,GLH,37,46,10,260.3,2603.0
2026091604007766,HDHPC,45,42,500,233.0,116500.0
2026091604007764,HDHPC,42,42,230,233.0,53590.0
2026091604007745,HDHPC,42,8,200,233.0,46600.0
2026091604007744,HDHPC,42,56,50,233.0,11650.0
2026091604007742,HDHPC,42,58,20,233.0,4660.0
2026091604007732,HDHPC,42,58,443,233.1,103263.3
2026091604007295,HDHPC,64,5,768,231.5,177792.0
2026091604007311,HDHPC,91,25,500,232.0,116000.0
2026091604007310,HDHPC,91,58,106,232.0,24592.0
2026091604007309,HDHPC,91,58,200,231.9,46380.0
2026091604007308,HDHPC,91,5,237,231.5,54865.5
2026091604007298,HDHPC,48,42,800,231.2,184960.0
2026091604007296,HDHPC,36,5,28,231.5,6482.0
2026091604007341,HDHPC,91,19,330,232.0,76560.0
2026091604007340,HDHPC,91,38,100,232.0,23200.0
2026091604007339,HDHPC,91,32,231,232.0,53592.0
2026091604007314,HDHPC,91,32,769,232.0,178408.0
2026091604007313,HDHPC,91,44,288,232.0,66816.0
2026091604007312,HDHPC,91,58,300,232.0,69600.0
2026091604007359,HDHPC,84,45,50,232.0,11600.0
2026091604007357,HDHPC,84,32,"1,000",232.0,232000.0
2026091604007356,HDHPC,84,34,"1,100",232.0,255200.0
2026091604007344,HDHPC,91,33,"2,039",232.4,473863.6
2026091604007343,HDHPC,91,35,500,232.3,116150.0
2026091604007342,HDHPC,91,22,300,232.0,69600.0
2026091604007400,HDHPC,28,18,500,232.3,116150.0
2026091604007397,HDHPC,84,58,79,232.0,18328.0
2026091604007396,HDHPC,17,58,500,232.1,116050.0
2026091604007362,HDHPC,84,45,471,232.0,109272.0
2026091604007361,HDHPC,17,45,500,232.1,116050.0
2026091604007360,HDHPC,48,33,"2,200",232.4,511280.0
2026091604007429,HDHPC,52,47,200,232.8,46560.0
2026091604007427,HDHPC,100,35,300,232.9,69870.0
2026091604007426,HDHPC,100,35,500,232.8,116400.0
2026091604007425,HDHPC,17,38,115,232.6,26749.0
2026091604007413,HDHPC,28,48,500,232.5,116250.0
2026091604007401,HDHPC,28,33,161,232.4,37416.4
2026091604007443,HDHPC,58,28,"2,960",233.0,689680.0
2026091604007442,HDHPC,58,28,100,233.0,23300.0
2026091604007441,HDHPC,58,35,200,232.9,46580.0
2026091604007438,HDHPC,28,16,50,232.5,11625.0
2026091604007431,HDHPC,28,47,"4,360",232.5,1013700.0
2026091604007430,HDHPC,17,47,385,232.6,89551.0
2026091604007449,HDHPC,58,57,"2,000",233.0,466000.0
2026091604007448,HDHPC,58,57,615,233.0,143295.0
2026091604007447,HDHPC,58,57,"1,385",233.0,322705.0
2026091604007446,HDHPC,58,52,20,233.0,4660.0
2026091604007445,HDHPC,58,47,305,233.0,71065.0
2026091604007444,HDHPC,58,58,30,233.0,6990.0
2026091604007457,HDHPC,63,17,689,233.0,160537.0
2026091604007454,HDHPC,28,41,466,232.5,108345.0
2026091604007453,HDHPC,58,17,826,233.0,192458.0
2026091604007452,HDHPC,58,18,25,233.0,5825.0
2026091604007451,HDHPC,58,57,34,233.0,7922.0
2026091604007450,HDHPC,58,43,"1,500",233.0,349500.0
2026091604007463,HDHPC,63,50,100,233.0,23300.0
2026091604007462,HDHPC,63,28,400,233.0,93200.0
2026091604007461,HDHPC,63,1,50,233.0,11650.0
2026091604007460,HDHPC,63,57,"2,000",233.0,466000.0
2026091604007459,HDHPC,63,58,300,233.0,69900.0
2026091604007458,HDHPC,63,6,"1,000",233.0,233000.0
2026091604007469,HDHPC,63,6,500,233.0,116500.0
2026091604007468,HDHPC,63,41,685,233.0,159605.0
2026091604007467,HDHPC,63,42,300,233.0,69900.0
2026091604007466,HDHPC,63,6,600,233.0,139800.0
2026091604007465,HDHPC,63,42,10,233.0,2330.0
2026091604007464,HDHPC,63,35,200,233.0,46600.0
2026091604007486,HDHPC,63,58,139,233.0,32387.0
2026091604007485,HDHPC,63,43,200,233.0,46600.0
2026091604007483,HDHPC,63,58,185,233.0,43105.0
2026091604007472,HDHPC,63,35,50,233.0,11650.0
2026091604007471,HDHPC,63,58,"1,853",233.0,431749.0
2026091604007470,HDHPC,63,49,150,233.0,34950.0
2026091604007518,HDHPC,58,34,79,233.0,18407.0
2026091604007495,HDHPC,58,94,371,233.0,86443.0
2026091604007494,HDHPC,34,94,50,233.0,11650.0
2026091604007493,HDHPC,63,94,79,233.0,18407.0
2026091604007492,HDHPC,63,96,10,233.0,2330.0
2026091604007487,HDHPC,63,58,500,233.0,116500.0
2026091604007547,HDHPC,36,39,35,233.0,8155.0
2026091604007541,HDHPC,45,39,205,233.0,47765.0
2026091604007526,HDHPC,34,68,319,233.4,74454.6
2026091604007525,HDHPC,34,10,50,233.4,11670.0
2026091604007524,HDHPC,34,96,10,233.0,2330.0
2026091604007523,HDHPC,34,34,121,233.0,28193.0
2026091604007567,HDHPC,10,58,240,233.0,55920.0
2026091604007566,HDHPC,10,52,260,233.0,60580.0
2026091604007565,HDHPC,80,52,740,233.0,172420.0
2026091604007564,HDHPC,80,39,260,233.0,60580.0
2026091604007549,HDHPC,28,35,360,232.6,83736.0
2026091604007548,HDHPC,56,35,240,232.6,55824.0
2026091604007597,HDHPC,28,45,145,233.0,33785.0
2026091604007579,HDHPC,28,58,350,233.0,81550.0
2026091604007578,HDHPC,28,43,296,233.0,68968.0
2026091604007577,HDHPC,84,43,304,233.0,70832.0
2026091604007575,HDHPC,84,42,100,233.0,23300.0
2026091604007574,HDHPC,84,58,"1,760",233.0,410080.0
2026091604007604,HDHPC,63,16,500,233.4,116700.0
2026091604007603,HDHPC,63,68,81,233.4,18905.4
2026091604007602,HDHPC,63,58,50,233.3,11665.0
2026091604007601,HDHPC,63,42,100,233.1,23310.0
2026091604007600,HDHPC,28,49,"2,000",233.0,466000.0
2026091604007599,HDHPC,28,71,57,233.0,13281.0
2026091604007621,HDHPC,28,34,135,233.0,31455.0
2026091604007618,HDHPC,28,46,400,233.0,93200.0
2026091604007617,HDHPC,10,46,100,233.1,23310.0
2026091604007613,HDHPC,28,56,20,233.0,4660.0
2026091604007612,HDHPC,28,34,200,233.0,46600.0
2026091604007605,HDHPC,63,25,269,233.4,62784.6
2026091604007643,HDHPC,17,64,15,233.0,3495.0
2026091604007634,HDHPC,34,64,50,233.0,11650.0
2026091604007631,HDHPC,42,64,135,233.0,31455.0
2026091604007625,HDHPC,37,16,50,233.4,11670.0
2026091604007624,HDHPC,37,25,231,233.4,53915.4
2026091604007622,HDHPC,42,34,865,233.0,201545.0
2026091604007675,HDHPC,37,58,65,233.1,15151.5
2026091604007674,HDHPC,84,56,35,233.0,8155.0
2026091604007673,HDHPC,92,46,1,233.0,233.0
2026091604007672,HDHPC,84,28,339,233.0,78987.0
2026091604007671,HDHPC,17,28,933,233.0,217389.0
2026091604007659,HDHPC,17,47,52,233.0,12116.0
2026091604007699,HDHPC,57,18,112,233.0,26096.0
2026091604007694,HDHPC,57,36,14,233.0,3262.0
2026091604007693,HDHPC,57,56,100,233.0,23300.0
2026091604007690,HDHPC,57,46,24,233.0,5592.0
